,Attr 4,Attr 5,Attr 6,Attr 7,Attr 8,Attr 9,Attr 10,Attr 11,Attr 12,Attr 4_BIN,Attr 5_BIN,Attr 6_BIN,Attr 7_BIN,Attr 8_BIN,Attr 9_BIN,Attr 10_BIN,Attr 11_BIN,Attr 12_BIN,Labels
187,0.8495010040000001,-2.118630405,2.78504135,0.211326454,0.237739554,-0.35340877200000004,-0.8314948059999999,-0.165759226,220.0284385,0.8737944419999998,-2.0479276162,2.78167480958,0.2478392171,0.25618945916,-0.2907591710799999,-0.8216083811800001,-0.15185472870000002,239.88517412600007,X
188,-1.029992845,7.895787297999999,9.171066896000001,-0.6725362990000001,0.7027860990000001,0.237739554,-0.7650246740000001,-0.645800819,-592.4692407000001,-1.02726168518,7.995357458820003,9.059493287499999,-0.63545657364,0.7393647070999999,0.25618945916,-0.7769772820600003,-0.6338116026599999,-577.213969362,X
189,-1.417771074,7.596791672999999,9.500078495,1.812902998,0.932576664,0.7027860990000001,-0.35340877200000004,-0.8314948059999999,288.2978019,-1.4539102583600003,7.58321984174,9.491163191339998,1.8268703755800004,0.9160633092200001,0.7393647070999999,-0.2907591710799999,-0.8216083811800001,303.780513964,Y
190,0.657973949,-1.513668113,2.576217757,0.85504969,0.824184127,0.932576664,0.237739554,-0.7650246740000001,-600.6039872,0.6675392500999999,-1.4998574763,2.57535165372,0.7819372666400004,0.8193647430600002,0.9160633092200001,0.25618945916,-0.7769772820600003,-577.213969362,X
191,1.5073831569999998,4.263274733,1.734010966,0.799274512,0.475153473,0.824184127,0.7027860990000001,-0.35340877200000004,736.311234,1.61677151214,4.271888816540001,1.7841896430600002,0.7819372666400004,0.5217608463999999,0.8193647430600002,0.7393647070999999,-0.2907591710799999,737.3448400079999,Y
192,1.593475917,3.786644564,2.162087869,-0.249596583,-0.117595831,0.475153473,0.932576664,0.237739554,-40.8048688,1.61677151214,3.6914728834799995,2.1619140753600004,-0.26442240276,-0.15185472870000002,0.5217608463999999,0.9160633092200001,0.25618945916,-68.10720640760002,Z
193,-1.780212519,7.6932621060000015,8.794284132000001,0.217689002,-0.580065759,-0.117595831,0.824184127,0.7027860990000001,57.01230194,-1.6818322232799998,7.58321984174,8.717401946099997,0.2478392171,-0.6338116026599999,-0.15185472870000002,0.8193647430600002,0.7393647070999999,60.55861778219998,Y
194,0.8246110529999999,3.606844848,1.53397042,-0.856751307,-0.88508774,-0.580065759,0.475153473,0.932576664,464.1963315,0.77985944912,3.6914728834799995,1.5117077013799998,-0.79514995528,-0.8651446633999998,-0.6338116026599999,0.5217608463999999,0.9160633092200001,457.077704838,Z
195,0.942686672,-1.789122025,2.944889004,-1.553269174,-0.775886388,-0.88508774,-0.117595831,0.824184127,-169.4784476,0.9699570289199998,-1.7246441630800007,2.95241298046,-1.7777711806999994,-0.7769772820600003,-0.8651446633999998,-0.15185472870000002,0.8193647430600002,-139.849213036,Z
196,-2.354272247,5.543815951,0.491033149,0.27774085,-0.403627121,-0.775886388,-0.580065759,0.475153473,387.4482301000001,-2.3272016281800005,5.608295262260001,0.5357299240200001,0.2478392171,-0.41517308436,-0.7769772820600003,-0.6338116026599999,0.5217608463999999,376.06581214600027,Y
197,-1.568093175,8.440115756,9.955842509,0.716868275,0.16946881100000002,-0.403627121,-0.88508774,-0.117595831,39.65145606,-1.6818322232799998,8.3765440834,9.842022214999997,0.7819372666400004,0.11856576400000003,-0.41517308436,-0.8651446633999998,-0.15185472870000002,60.55861778219998,X
198,-2.463573865,6.014616294,0.224292503,0.558804382,0.69023354,0.16946881100000002,-0.775886388,-0.580065759,-371.839556,-2.5339306094200005,6.031858448600001,0.33309894602000006,0.52007733798,0.6336044695799999,0.11856576400000003,-0.7769772820600003,-0.6338116026599999,-378.3070256660001,Z
199,1.006131734,-1.847502767,2.659009689,0.818317052,0.973096032,0.69023354,-0.403627121,-0.88508774,-60.55432498,0.9699570289199998,-1.7246441630800007,2.57535165372,0.7819372666400004,0.9633438481399998,0.6336044695799999,-0.41517308436,-0.8651446633999998,-68.10720640760002,Z
200,-0.573938854,7.176241533,9.392740674,0.533955085,0.890669133,0.973096032,0.16946881100000002,-0.775886388,-361.1078509,-0.7003827792799998,7.251425385260002,9.491163191339998,0.52007733798,0.8775436666399997,0.9633438481399998,0.11856576400000003,-0.7769772820600003,-378.3070256660001,X
201,1.06651354,4.483672168,2.028357278,0.29808628600000003,0.5123366979999999,0.890669133,0.69023354,-0.403627121,12.72774774,1.0779171222400001,4.50433250508,1.9876825876800004,0.2478392171,0.5217608463999999,0.8775436666399997,0.6336044695799999,-0.41517308436,3.291842121019999,X
202,0.534516743,4.324653359,1.759442323,-0.097985136,-0.100083429,0.5123366979999999,0.973096032,0.16946881100000002,556.6659278,0.5149636194399999,4.271888816540001,1.7841896430600002,-0.12495955793999998,-0.15185472870000002,0.5217608463999999,0.9633438481399998,0.11856576400000003,582.3415829179999,Y
203,-2.796949005,5.323095225,0.159971867,-0.428807768,-0.5535562470000001,-0.100083429,0.890669133,0.69023354,106.5979489,-2.846823270960001,5.2953366848200005,-0.004954343860000001,-0.4532433393999999,-0.5305038977,-0.15185472870000002,0.8775436666399997,0.6336044695799999,126.611251172,Z
204,-0.716599262,7.816122166,9.030014707000001,-1.119656088,-0.790801764,-0.5535562470000001,0.5123366979999999,0.973096032,311.6077918000001,-0.7003827792799998,7.793678854300002,9.059493287499999,-1.1375013435199997,-0.7769772820600003,-0.5305038977,0.5217608463999999,0.9633438481399998,303.780513964,Z
205,0.312970585,-1.80027992,3.06490022,0.356658346,-0.813476888,-0.790801764,-0.100083429,0.890669133,-589.6629469999998,0.25848775547999997,-1.7246441630800007,3.1327481984599994,0.39206792046000005,-0.8216083811800001,-0.7769772820600003,-0.15185472870000002,0.8775436666399997,-577.213969362,X
206,1.313302236,-1.335265924,2.606608853,-0.6814959429999999,-0.391228322,-0.813476888,-0.5535562470000001,0.5123366979999999,427.76617710000005,1.3353501592,-1.3081337560999997,2.57535165372,-0.63545657364,-0.41517308436,-0.8216083811800001,-0.5305038977,0.5217608463999999,457.077704838,Y
207,1.314854698,-1.361267472,2.714988477,0.781377317,0.143680846,-0.391228322,-0.790801764,-0.100083429,-293.7532819,1.3353501592,-1.3081337560999997,2.78167480958,0.7819372666400004,0.11856576400000003,-0.41517308436,-0.7769772820600003,-0.15185472870000002,-298.66461119599995,X
208,1.20318619,4.214717287,1.913894822,0.448663052,0.670519886,0.143680846,-0.813476888,-0.5535562470000001,201.5242691,1.19323682568,4.271888816540001,1.9876825876800004,0.39206792046000005,0.6336044695799999,0.11856576400000003,-0.8216083811800001,-0.5305038977,186.70562273200005,X
209,1.254169736,4.013548376,1.501921939,0.144561093,0.913046595,0.670519886,-0.391228322,-0.790801764,-107.0436652,1.19323682568,4.0616091248,1.5117077013799998,0.12396973816000001,0.9160633092200001,0.6336044695799999,-0.41517308436,-0.7769772820600003,-68.10720640760002,Z
210,1.001150236,-1.416663744,3.491902016,1.6368664,0.851777366,0.913046595,0.143680846,-0.813476888,-447.9687956,0.9699570289199998,-1.4998574763,3.4524877464,1.8268703755800004,0.8775436666399997,0.9160633092200001,0.11856576400000003,-0.8216083811800001,-461.90655210599994,X
211,-2.585341799,6.175632669,0.845723331,1.551843536,0.561184942,0.851777366,0.670519886,-0.391228322,-869.002066,-2.5339306094200005,6.322451596980001,0.7497243585999999,1.8268703755800004,0.5217608463999999,0.8775436666399997,0.6336044695799999,-0.41517308436,-943.1153801020004,Z
212,-2.690814799,6.1695199270000005,1.36225072,0.111859806,-0.03690882,0.561184942,0.913046595,0.143680846,1000.465702,-2.846823270960001,6.322451596980001,1.5117077013799998,0.12396973816000001,-0.020389253180000007,0.5217608463999999,0.9160633092200001,0.11856576400000003,1035.081472388,Z
213,-1.28058042,7.553916401,8.96494149,-0.187650552,-0.538214039,-0.03690882,0.851777366,0.670519886,-891.7764204,-1.2264133597600002,7.58321984174,9.059493287499999,-0.12495955793999998,-0.5305038977,-0.020389253180000007,0.8775436666399997,0.6336044695799999,-943.1153801020004,X
214,1.544885368,-1.856667662,3.08691441,-1.156468679,-0.8628344309999999,-0.538214039,0.561184942,0.913046595,-194.4410573,1.61677151214,-2.0479276162,3.1327481984599994,-1.1375013435199997,-0.8651446633999998,-0.5305038977,0.5217608463999999,0.9160633092200001,-212.41654965399997,Y
215,0.72873773,-1.485018401,3.009103591,-0.324337107,-0.753283838,-0.8628344309999999,-0.03690882,0.851777366,54.40586302,0.77985944912,-1.4998574763,2.95241298046,-0.26442240276,-0.7769772820600003,-0.8651446633999998,-0.020389253180000007,0.8775436666399997,60.55861778219998,Y
216,1.581601312,4.525040153,2.036985937,0.040947772,-0.410414803,-0.753283838,-0.538214039,0.561184942,-531.8799048999998,1.61677151214,4.50433250508,1.9876825876800004,0.0007660345800000001,-0.41517308436,-0.7769772820600003,-0.5305038977,0.5217608463999999,-577.213969362,Y
217,0.956637421,-1.917889964,3.269638238,-1.418363131,0.098569142,-0.410414803,-0.8628344309999999,-0.03690882,-0.729440586,0.9699570289199998,-2.0479276162,3.4524877464,-1.3375121307999998,0.11856576400000003,-0.41517308436,-0.8651446633999998,-0.020389253180000007,3.291842121019999,X
218,1.207678678,4.44364911,1.749609952,0.800383524,0.618976037,0.098569142,-0.753283838,-0.538214039,75.87360396,1.19323682568,4.50433250508,1.7841896430600002,0.7819372666400004,0.6336044695799999,0.11856576400000003,-0.7769772820600003,-0.5305038977,60.55861778219998,Y
219,-2.230517524,5.3501585060000005,0.42040491,0.8906583379999999,0.884424717,0.618976037,-0.410414803,-0.8628344309999999,-694.7484482000001,-2.3272016281800005,5.2953366848200005,0.33309894602000006,0.9261433095399998,0.8775436666399997,0.6336044695799999,-0.41517308436,-0.8651446633999998,-715.5353417239999,X
220,1.211985191,-1.549891821,2.76139544,1.339887446,0.905101917,0.884424717,0.098569142,-0.753283838,210.6233804,1.19323682568,-1.4998574763,2.78167480958,1.363749327,0.9160633092200001,0.8775436666399997,0.11856576400000003,-0.7769772820600003,186.70562273200005,Z
221,-2.893753486,5.764571413,0.849875998,0.134139617,0.539912819,0.905101917,0.618976037,-0.410414803,660.7330463999998,-2.846823270960001,5.842006866880001,0.7497243585999999,0.12396973816000001,0.5217608463999999,0.9160633092200001,0.6336044695799999,-0.41517308436,737.3448400079999,X
222,0.734457776,-0.8170405890000001,2.760620983,-0.678540714,0.003656787,0.539912819,0.884424717,0.098569142,845.4662197999999,0.77985944912,-0.91171460048,2.78167480958,-0.63545657364,-0.020389253180000007,0.5217608463999999,0.8775436666399997,0.11856576400000003,1035.081472388,Z
223,1.011638913,4.1794328589999985,2.0942275880000003,0.5276577339999999,-0.493398623,0.003656787,0.905101917,0.618976037,-558.7573281,0.9699570289199998,4.271888816540001,2.1619140753600004,0.52007733798,-0.5305038977,-0.020389253180000007,0.9160633092200001,0.6336044695799999,-577.213969362,Y
224,-2.062114936,5.93843376,0.283024327,-1.174995366,-0.7968822529999999,-0.493398623,0.539912819,0.884424717,253.9457841,-2.1301729622399996,5.842006866880001,0.33309894602000006,-1.1375013435199997,-0.7769772820600003,-0.5305038977,0.5217608463999999,0.8775436666399997,239.88517412600007,Y
225,0.5087025039999999,-0.988415584,2.730884992,-1.187640566,-0.802964007,-0.7968822529999999,0.003656787,0.905101917,150.84950940000004,0.5149636194399999,-0.91171460048,2.78167480958,-1.1375013435199997,-0.8216083811800001,-0.7769772820600003,-0.020389253180000007,0.9160633092200001,126.611251172,Y
226,1.151887262,4.215970916,1.6216528730000002,-0.6229934779999999,-0.522908502,-0.802964007,-0.493398623,0.539912819,472.81572630000005,1.19323682568,4.271888816540001,1.5117077013799998,-0.63545657364,-0.5305038977,-0.8216083811800001,-0.5305038977,0.5217608463999999,457.077704838,Y
227,-2.122146583,5.327963691,0.553300489,-0.417434465,0.001007267,-0.522908502,-0.7968822529999999,0.003656787,-612.5582946000002,-2.1301729622399996,5.2953366848200005,0.5357299240200001,-0.4532433393999999,-0.020389253180000007,-0.5305038977,-0.7769772820600003,-0.020389253180000007,-577.213969362,Y
228,-1.729245898,8.001899868999999,9.192892197,1.119280831,0.597465624,0.001007267,-0.802964007,-0.493398623,-928.5594771,-1.6818322232799998,7.995357458820003,9.267293757479997,1.1054437169199998,0.6336044695799999,-0.020389253180000007,-0.8216083811800001,-0.5305038977,-943.1153801020004,X
229,-2.947392812,5.960111037999999,0.7270487990000001,0.8787838259999999,0.8896219879999999,0.597465624,-0.522908502,-0.7968822529999999,334.7594957,-2.846823270960001,6.031858448600001,0.7497243585999999,0.9261433095399998,0.8775436666399997,0.6336044695799999,-0.5305038977,-0.7769772820600003,303.780513964,Y
230,-0.8160381240000001,7.192389384,9.455720655,2.171496787,0.929307631,0.8896219879999999,0.001007267,-0.802964007,-465.1950545,-0.7003827792799998,7.251425385260002,9.491163191339998,1.8268703755800004,0.9160633092200001,0.8775436666399997,-0.020389253180000007,-0.8216083811800001,-461.90655210599994,Z
231,0.87284241,-1.023237161,3.19952667,0.790059884,0.609476548,0.929307631,0.597465624,-0.522908502,250.2911385,0.8737944419999998,-0.91171460048,3.1327481984599994,0.7819372666400004,0.6336044695799999,0.9160633092200001,0.6336044695799999,-0.5305038977,239.88517412600007,Y
232,-2.131535913,5.95698212,0.723377552,-0.135757865,0.132417099,0.609476548,0.8896219879999999,0.001007267,182.3878272,-2.1301729622399996,5.842006866880001,0.7497243585999999,-0.12495955793999998,0.11856576400000003,0.6336044695799999,0.8775436666399997,-0.020389253180000007,186.70562273200005,X
233,0.060822063,4.4043810930000005,1.24870487,-1.070144683,-0.451478633,0.132417099,0.929307631,0.597465624,-457.9903035,0.25848775547999997,4.50433250508,1.05400266876,-1.1375013435199997,-0.41517308436,0.11856576400000003,0.9160633092200001,0.6336044695799999,-461.90655210599994,Z
234,-1.448022479,7.264684941,8.900227118,-1.34683299,-0.8241886890000001,-0.451478633,0.609476548,0.8896219879999999,414.7107993,-1.4539102583600003,7.251425385260002,8.717401946099997,-1.3375121307999998,-0.8216083811800001,-0.41517308436,0.6336044695799999,0.8775436666399997,457.077704838,Z
235,-2.720836598,5.186626936000001,0.806949202,-0.829603373,-0.837194619,-0.8241886890000001,0.132417099,0.929307631,468.5998555,-2.846823270960001,5.2953366848200005,0.7497243585999999,-0.79514995528,-0.8216083811800001,-0.8216083811800001,0.11856576400000003,0.9160633092200001,457.077704838,Z
236,0.881103335,-1.830052357,2.897848624,-2.612437438,-0.508373705,-0.837194619,-0.451478633,0.609476548,173.2228351,0.8737944419999998,-1.7246441630800007,2.95241298046,-1.7777711806999994,-0.5305038977,-0.8216083811800001,-0.41517308436,0.6336044695799999,186.70562273200005,Y
237,-2.165604155,5.75478874,0.8456553840000001,0.184718542,0.017243569,-0.508373705,-0.8241886890000001,0.132417099,377.5330993,-2.1301729622399996,5.842006866880001,0.7497243585999999,0.12396973816000001,-0.020389253180000007,-0.5305038977,-0.8216083811800001,0.11856576400000003,376.06581214600027,Z
238,1.062197357,-1.72020383,2.918910734,-0.553537009,0.465545669,0.017243569,-0.837194619,-0.451478633,228.7893558,1.0779171222400001,-1.7246441630800007,2.95241298046,-0.4532433393999999,0.5217608463999999,-0.020389253180000007,-0.8216083811800001,-0.41517308436,239.88517412600007,Y
239,0.488637903,-1.869000196,3.420770122,-0.245686788,0.858170013,0.465545669,-0.508373705,-0.8241886890000001,-97.86437576,0.5149636194399999,-2.0479276162,3.4524877464,-0.26442240276,0.8775436666399997,0.5217608463999999,-0.5305038977,-0.8216083811800001,-68.10720640760002,Y
240,0.912440703,4.250306704,2.486365044,0.680352752,0.979274264,0.858170013,0.017243569,-0.837194619,-637.2620552999998,0.8737944419999998,4.271888816540001,2.57535165372,0.6538456558,0.9633438481399998,0.8775436666399997,-0.020389253180000007,-0.8216083811800001,-577.213969362,Y
241,0.623302551,4.755224953,2.2536679,0.8009172390000001,0.678547552,0.979274264,0.465545669,-0.508373705,1161.426009,0.6675392500999999,4.79727570964,2.3606283902399996,0.7819372666400004,0.6336044695799999,0.9633438481399998,0.5217608463999999,-0.5305038977,1035.081472388,Y
242,0.773543537,4.065261712,2.034240603,0.166535243,0.175003827,0.678547552,0.858170013,0.017243569,-171.9008197,0.77985944912,4.0616091248,1.9876825876800004,0.12396973816000001,0.11856576400000003,0.6336044695799999,0.8775436666399997,-0.020389253180000007,-139.849213036,Z
243,-2.097811782,8.019293978,9.385278354,-0.620071825,-0.4039462270000001,0.175003827,0.979274264,0.465545669,-174.7617962,-2.1301729622399996,7.995357458820003,9.491163191339998,-0.63545657364,-0.41517308436,0.11856576400000003,0.9633438481399998,0.5217608463999999,-212.41654965399997,Y
244,-2.835766322,6.040102434,1.012916921,-0.589613148,-0.765195273,-0.4039462270000001,0.678547552,0.858170013,-44.93902094,-2.846823270960001,6.031858448600001,1.05400266876,-0.63545657364,-0.7769772820600003,-0.41517308436,0.6336044695799999,0.8775436666399997,-68.10720640760002,X
245,-1.174875673,7.647163016,9.382373766,-0.7931791140000001,-0.8477274770000001,-0.765195273,0.175003827,0.979274264,-392.0955192,-1.2264133597600002,7.58321984174,9.491163191339998,-0.79514995528,-0.8651446633999998,-0.7769772820600003,0.11856576400000003,0.9633438481399998,-378.3070256660001,Y
246,0.55266634,-1.277896357,2.665405485,-0.677747303,-0.560725094,-0.8477274770000001,-0.4039462270000001,0.678547552,398.0706893,0.5149636194399999,-1.3081337560999997,2.57535165372,-0.63545657364,-0.5305038977,-0.8651446633999998,-0.41517308436,0.6336044695799999,376.06581214600027,X
247,-2.024373443,5.424097861,0.394047818,-0.742531753,-0.051566705,-0.560725094,-0.765195273,0.175003827,132.7075122,-1.95006696154,5.2953366848200005,0.33309894602000006,-0.79514995528,-0.020389253180000007,-0.5305038977,-0.7769772820600003,0.11856576400000003,126.611251172,Y
248,0.197988845,3.93867393,2.143071344,1.734710142,0.43790033,-0.051566705,-0.8477274770000001,-0.4039462270000001,653.3889778,0.25848775547999997,4.0616091248,2.1619140753600004,1.8268703755800004,0.38355757958,-0.020389253180000007,-0.8651446633999998,-0.41517308436,737.3448400079999,Z
249,-2.448207306,6.513439354,0.351257185,0.362007651,0.838218887,0.43790033,-0.560725094,-0.765195273,698.381298,-2.5339306094200005,6.322451596980001,0.33309894602000006,0.39206792046000005,0.8193647430600002,0.38355757958,-0.5305038977,-0.7769772820600003,737.3448400079999,X
250,1.282935351,4.446304454,1.347852141,0.263721883,0.890888143,0.838218887,-0.051566705,-0.8477274770000001,-332.077069,1.3353501592,4.50433250508,1.5117077013799998,0.2478392171,0.8775436666399997,0.8193647430600002,-0.020389253180000007,-0.8651446633999998,-298.66461119599995,Y
251,0.948973436,4.989124416,1.757365593,0.197875379,0.713351895,0.890888143,0.43790033,-0.560725094,227.5887876,0.9699570289199998,4.79727570964,1.7841896430600002,0.2478392171,0.7393647070999999,0.8775436666399997,0.38355757958,-0.5305038977,239.88517412600007,Z
252,1.084231821,4.117049109,1.488505076,0.080150708,0.1680894,0.713351895,0.838218887,-0.051566705,-804.9731735,1.0779171222400001,4.0616091248,1.5117077013799998,0.12396973816000001,0.11856576400000003,0.7393647070999999,0.8193647430600002,-0.020389253180000007,-943.1153801020004,Z
253,1.356038401,4.338807824,1.565093314,-0.460383335,-0.368753094,0.1680894,0.890888143,0.43790033,-596.5334454,1.3353501592,4.271888816540001,1.5117077013799998,-0.4532433393999999,-0.41517308436,0.11856576400000003,0.8775436666399997,0.38355757958,-577.213969362,Z
254,0.887186765,-2.202196024,2.872895868,-0.421797319,-0.720173721,-0.368753094,0.713351895,0.838218887,592.794538,0.8737944419999998,-2.0479276162,2.95241298046,-0.4532433393999999,-0.7142216584800001,-0.41517308436,0.7393647070999999,0.8193647430600002,582.3415829179999,Y
255,-2.33267475,5.112126257,0.570169278,-1.408705032,-0.835905845,-0.720173721,0.1680894,0.890888143,-964.0849157,-2.3272016281800005,5.2953366848200005,0.5357299240200001,-1.3375121307999998,-0.8216083811800001,-0.7142216584800001,0.11856576400000003,0.8775436666399997,-943.1153801020004,Z
256,0.751641573,-2.243435032,2.894447641,-0.169265539,-0.567094174,-0.835905845,-0.368753094,0.713351895,-220.6790012,0.77985944912,-2.0479276162,2.95241298046,-0.12495955793999998,-0.5305038977,-0.8216083811800001,-0.41517308436,0.7393647070999999,-212.41654965399997,Z
257,1.813850488,-0.886796886,2.842348349,-1.092509775,-0.12103392,-0.567094174,-0.720173721,0.1680894,502.9765324,1.61677151214,-0.91171460048,2.78167480958,-1.1375013435199997,-0.15185472870000002,-0.5305038977,-0.7142216584800001,0.11856576400000003,457.077704838,Z
258,0.5463875229999999,-1.24715182,2.493393346,0.135134916,0.387458759,-0.12103392,-0.835905845,-0.368753094,449.5520131,0.5149636194399999,-1.3081337560999997,2.57535165372,0.12396973816000001,0.38355757958,-0.15185472870000002,-0.8216083811800001,-0.41517308436,457.077704838,Z
259,0.84636687,-1.63561264,3.004754114,2.068344213,0.81285041,0.387458759,-0.567094174,-0.720173721,-233.7426849,0.8737944419999998,-1.7246441630800007,2.95241298046,1.8268703755800004,0.8193647430600002,0.38355757958,-0.5305038977,-0.7142216584800001,-212.41654965399997,X
260,0.790535002,4.712503562,1.834251252,0.896730648,0.973696353,0.81285041,-0.12103392,-0.835905845,8.981528458,0.77985944912,4.79727570964,1.7841896430600002,0.9261433095399998,0.9633438481399998,0.8193647430600002,-0.15185472870000002,-0.8216083811800001,3.291842121019999,Y
261,0.974809242,-1.989710926,3.226151483,0.51056569,0.763078239,0.973696353,0.387458759,-0.567094174,81.49826494,0.9699570289199998,-2.0479276162,3.1327481984599994,0.52007733798,0.7393647070999999,0.9633438481399998,0.38355757958,-0.5305038977,60.55861778219998,X
262,-0.866579942,8.053117917,9.452140045,-0.715558447,0.290759629,0.763078239,0.81285041,-0.12103392,-539.0860774,-0.7003827792799998,7.995357458820003,9.491163191339998,-0.79514995528,0.25618945916,0.7393647070999999,0.8193647430600002,-0.15185472870000002,-577.213969362,Y
263,1.348072123,4.536677163999999,1.217426293,-0.5686841189999999,-0.272796942,0.290759629,0.973696353,0.387458759,-118.3347458,1.3353501592,4.50433250508,1.05400266876,-0.63545657364,-0.2907591710799999,0.25618945916,0.9633438481399998,0.38355757958,-139.849213036,Z
264,1.313698158,-1.461046489,3.271957278,-0.491566898,-0.6943785640000001,-0.272796942,0.763078239,0.81285041,-496.6661766,1.3353501592,-1.4998574763,3.4524877464,-0.4532433393999999,-0.7142216584800001,-0.2907591710799999,0.7393647070999999,0.8193647430600002,-461.90655210599994,Z
265,-2.720520011,5.9301355939999985,0.334743417,-1.225158233,-0.8835896990000001,-0.6943785640000001,0.290759629,0.973696353,116.5909992,-2.846823270960001,5.842006866880001,0.33309894602000006,-1.3375121307999998,-0.8651446633999998,-0.7142216584800001,0.25618945916,0.9633438481399998,126.611251172,Z
266,1.264283582,3.574084665,2.176709083,-1.418417484,-0.629174943,-0.8835896990000001,-0.272796942,0.763078239,473.8627644,1.19323682568,3.6914728834799995,2.1619140753600004,-1.3375121307999998,-0.6338116026599999,-0.8651446633999998,-0.2907591710799999,0.7393647070999999,457.077704838,Z
267,-1.5440138959999998,7.685076029,8.324377661,0.072778976,-0.167317103,-0.629174943,-0.6943785640000001,0.290759629,-117.6399733,-1.4539102583600003,7.58321984174,8.717401946099997,0.12396973816000001,-0.15185472870000002,-0.6338116026599999,-0.7142216584800001,0.25618945916,-139.849213036,X
268,0.837289818,4.071279937,1.402213711,1.073841063,0.325856504,-0.167317103,-0.8835896990000001,-0.272796942,351.2559105,0.8737944419999998,4.0616091248,1.5117077013799998,1.1054437169199998,0.38355757958,-0.15185472870000002,-0.8651446633999998,-0.2907591710799999,376.06581214600027,Y
269,-1.665620374,6.194829867,-0.024466146,1.318320387,0.8375020479999999,0.325856504,-0.629174943,-0.6943785640000001,-214.46698680000003,-1.6818322232799998,6.322451596980001,-0.004954343860000001,1.363749327,0.8193647430600002,0.38355757958,-0.6338116026599999,-0.7142216584800001,-212.41654965399997,X
270,0.916490098,-1.197081125,3.130353608,1.185686668,0.900131882,0.8375020479999999,-0.167317103,-0.8835896990000001,-283.5256704,0.8737944419999998,-1.3081337560999997,3.1327481984599994,1.1054437169199998,0.9160633092200001,0.8193647430600002,-0.15185472870000002,-0.8651446633999998,-298.66461119599995,Z
271,0.706537014,4.316519551,1.80092909,0.66603632,0.7764236090000001,0.900131882,0.325856504,-0.629174943,-142.4345868,0.6675392500999999,4.271888816540001,1.7841896430600002,0.6538456558,0.7393647070999999,0.9160633092200001,0.38355757958,-0.6338116026599999,-139.849213036,Y
272,0.6835555940000001,-1.51674193,3.379555874,-0.080900933,0.314336338,0.7764236090000001,0.8375020479999999,-0.167317103,-645.1129146000002,0.6675392500999999,-1.4998574763,3.4524877464,-0.12495955793999998,0.25618945916,0.7393647070999999,0.8193647430600002,-0.15185472870000002,-715.5353417239999,Z
273,0.6994501390000001,4.918338148999999,2.169804997,-0.766976148,-0.237845993,0.314336338,0.900131882,0.325856504,-214.6663063,0.6675392500999999,4.79727570964,2.1619140753600004,-0.79514995528,-0.2907591710799999,0.25618945916,0.9160633092200001,0.38355757958,-212.41654965399997,X
274,-2.496691219,5.395730773,0.206953224,0.12996335,-0.717049245,-0.237845993,0.7764236090000001,0.8375020479999999,-426.6714028,-2.5339306094200005,5.2953366848200005,0.33309894602000006,0.12396973816000001,-0.7142216584800001,-0.2907591710799999,0.7393647070999999,0.8193647430600002,-461.90655210599994,X
275,-2.6108968,5.988967312000001,0.61824522,0.184379199,-0.8609386490000001,-0.717049245,0.314336338,0.900131882,950.7661849,-2.5339306094200005,6.031858448600001,0.5357299240200001,0.12396973816000001,-0.8651446633999998,-0.7142216584800001,0.25618945916,0.9160633092200001,1035.081472388,X
276,1.152026759,4.3704567260000005,2.309280096,-1.174854237,-0.686605988,-0.8609386490000001,-0.237845993,0.7764236090000001,238.9914061,1.19323682568,4.271888816540001,2.3606283902399996,-1.1375013435199997,-0.7142216584800001,-0.8651446633999998,-0.2907591710799999,0.7393647070999999,239.88517412600007,X
277,0.937130641,-1.448031591,3.341493163,-0.676792919,-0.200100529,-0.686605988,-0.717049245,0.314336338,409.4865873,0.9699570289199998,-1.4998574763,3.4524877464,-0.63545657364,-0.15185472870000002,-0.7142216584800001,-0.7142216584800001,0.25618945916,376.06581214600027,Z
278,-2.06995471,5.759121129,0.1075644,0.84232733,0.289306679,-0.200100529,-0.8609386490000001,-0.237845993,423.3574552,-2.1301729622399996,5.842006866880001,-0.004954343860000001,0.7819372666400004,0.25618945916,-0.15185472870000002,-0.8651446633999998,-0.2907591710799999,457.077704838,Z
279,1.09010971,-0.423161968,2.88801507,1.159563638,0.821439535,0.289306679,-0.686605988,-0.717049245,164.3061284,1.0779171222400001,-0.91171460048,2.95241298046,1.1054437169199998,0.8193647430600002,0.25618945916,-0.7142216584800001,-0.7142216584800001,186.70562273200005,Z
280,-0.925630268,7.50138294,8.894559046,0.066969388,0.921250534,0.821439535,-0.200100529,-0.8609386490000001,360.300791,-1.02726168518,7.58321984174,8.717401946099997,0.0007660345800000001,0.9160633092200001,0.8193647430600002,-0.15185472870000002,-0.8651446633999998,376.06581214600027,Z
281,-1.494704224,8.021976033,9.959187853,1.387433955,0.801832173,0.921250534,0.289306679,-0.686605988,512.6971675,-1.4539102583600003,7.995357458820003,9.842022214999997,1.363749327,0.8193647430600002,0.9160633092200001,0.25618945916,-0.7142216584800001,582.3415829179999,Z
282,0.978255639,-1.310594579,2.190651209,1.6969122980000002,0.346890064,0.801832173,0.821439535,-0.200100529,-729.5634471,0.9699570289199998,-1.3081337560999997,2.1619140753600004,1.8268703755800004,0.38355757958,0.8193647430600002,0.8193647430600002,-0.15185472870000002,-715.5353417239999,X
