,Attr 4,Attr 4_ClampedValues,Attr 4_ClampedNormalizedValues,Attr 5,Attr 5_ClampedValues,Attr 5_ClampedNormalizedValues,Attr 6,Attr 6_ClampedValues,Attr 6_ClampedNormalizedValues,Attr 7,Attr 7_ClampedValues,Attr 7_ClampedNormalizedValues,Attr 8,Attr 8_ClampedValues,Attr 8_ClampedNormalizedValues,Attr 9,Attr 9_ClampedValues,Attr 9_ClampedNormalizedValues,Attr 10,Attr 10_ClampedValues,Attr 10_ClampedNormalizedValues,Attr 11,Attr 11_ClampedValues,Attr 11_ClampedNormalizedValues,Attr 12,Attr 12_ClampedValues,Attr 12_ClampedNormalizedValues,Labels
224,-2.062114936,-2.062114936,0.22855596218917812,5.93843376,5.93843376,0.742631085317523,0.283024327,0.283024327,0.07419673994406147,-1.174995366,-1.174995366,0.2906313065219658,-0.7968822529999999,-0.7968822529999999,0.05077032919886232,-0.493398623,-0.493398623,0.21153415240366724,0.539912819,0.539912819,0.7589083154752968,0.884424717,0.884424717,0.9414059673651987,253.9457841,253.9457841,0.5947739266309717,Y
225,0.5087025039999999,0.5087025039999999,0.7204305595883277,-0.988415584,-0.988415584,0.13733367737553961,2.730884992,2.730884992,0.30323055204597077,-1.187640566,-1.187640566,0.2880746184516645,-0.802964007,-0.802964007,0.04754865287704185,-0.7968822529999999,-0.7968822529999999,0.05077032919886232,0.003656787,0.003656787,0.47483839736815464,0.905101917,0.905101917,0.9523592623589695,150.84950940000004,150.84950940000004,0.5564763743171746,Y
226,1.151887262,1.151887262,0.843491123505507,4.215970916,4.215970916,0.5921149930839488,1.6216528730000002,1.6216528730000002,0.19944537164214715,-0.6229934779999999,-0.6229934779999999,0.4022386074609297,-0.522908502,-0.522908502,0.1959019386649849,-0.802964007,-0.802964007,0.04754865287704185,-0.493398623,-0.493398623,0.21153415240366724,0.539912819,0.539912819,0.7589083154752968,472.81572630000005,472.81572630000005,0.6760783489848698,Y
227,-2.122146583,-2.122146583,0.2170701049128509,5.327963691,5.327963691,0.6892856273696124,0.553300489,0.553300489,0.09948509911753312,-0.417434465,-0.417434465,0.4437998541221139,0.001007267,0.001007267,0.47343487202855855,-0.522908502,-0.522908502,0.1959019386649849,-0.7968822529999999,-0.7968822529999999,0.05077032919886232,0.003656787,0.003656787,0.47483839736815464,-612.5582946000002,-612.5582946000002,0.2728904698261841,Y
228,-1.729245898,-1.729245898,0.2922438077379823,8.001899868999999,8.001899868999999,0.9229454858661239,9.192892197,9.192892197,0.907847540730314,1.119280831,1.119280831,0.7545028611708525,0.597465624,0.597465624,0.7893956566474075,0.001007267,0.001007267,0.47343487202855855,-0.802964007,-0.802964007,0.04754865287704185,-0.493398623,-0.493398623,0.21153415240366724,-928.5594771,-928.5594771,0.15550434842430627,X
229,-2.947392812,-2.947392812,0.05917571290789336,5.960111037999999,5.960111037999999,0.7445253376006339,0.7270487990000001,0.7270487990000001,0.1157418405058606,0.8787838259999999,0.8787838259999999,0.705877626012319,0.8896219879999999,0.8896219879999999,0.9441591081398476,0.597465624,0.597465624,0.7893956566474075,-0.522908502,-0.522908502,0.1959019386649849,-0.7968822529999999,-0.7968822529999999,0.05077032919886232,334.7594957,334.7594957,0.6247940932827657,Y
230,-0.8160381240000001,-0.8160381240000001,0.4669678854531325,7.192389384,7.192389384,0.8522070340912505,9.455720655,9.455720655,0.9324390563036101,2.171496787,2.171496787,0.9672466676812963,0.929307631,0.929307631,0.9651817105616686,0.8896219879999999,0.8896219879999999,0.9441591081398476,0.001007267,0.001007267,0.47343487202855855,-0.802964007,-0.802964007,0.04754865287704185,-465.1950545,-465.1950545,0.32763203457508405,Z
231,0.87284241,0.87284241,0.7901014614866414,-1.023237161,-1.023237161,0.13429082062324005,3.19952667,3.19952667,0.3470789587616265,0.790059884,0.790059884,0.6879388473404511,0.609476548,0.609476548,0.7957581812503403,0.929307631,0.929307631,0.9651817105616686,0.597465624,0.597465624,0.7893956566474075,-0.522908502,-0.522908502,0.1959019386649849,250.2911385,250.2911385,0.5934163219894688,Y
232,-2.131535913,-2.131535913,0.2152736440511268,5.95698212,5.95698212,0.7442519195051901,0.723377552,0.723377552,0.11539834068677358,-0.135757865,-0.135757865,0.5007510453174313,0.132417099,0.132417099,0.5430463598014612,0.609476548,0.609476548,0.7957581812503403,0.8896219879999999,0.8896219879999999,0.9441591081398476,0.001007267,0.001007267,0.47343487202855855,182.3878272,182.3878272,0.568192029216921,X
233,0.060822063,0.060822063,0.6347375779817347,4.4043810930000005,4.4043810930000005,0.60857907164324,1.24870487,1.24870487,0.16455053303298783,-1.070144683,-1.070144683,0.3118306936719548,-0.451478633,-0.451478633,0.23374035133804533,0.132417099,0.132417099,0.5430463598014612,0.929307631,0.929307631,0.9651817105616686,0.597465624,0.597465624,0.7893956566474075,-457.9903035,-457.9903035,0.33030840992553484,Z
234,-1.448022479,-1.448022479,0.3460502950628222,7.264684941,7.264684941,0.8585245257941307,8.900227118,8.900227118,0.8804643650165621,-1.34683299,-1.34683299,0.25588806771912215,-0.8241886890000001,-0.8241886890000001,0.036305341253854095,-0.451478633,-0.451478633,0.23374035133804533,0.609476548,0.609476548,0.7957581812503403,0.8896219879999999,0.8896219879999999,0.9441591081398476,414.7107993,414.7107993,0.6544938980631735,Z
235,-2.720836598,-2.720836598,0.10252272184584643,5.186626936000001,5.186626936000001,0.6769350236247029,0.806949202,0.806949202,0.12321771286625445,-0.829603373,-0.829603373,0.36046488670106025,-0.837194619,-0.837194619,0.02941573395894309,-0.8241886890000001,-0.8241886890000001,0.036305341253854095,0.132417099,0.132417099,0.5430463598014612,0.929307631,0.929307631,0.9651817105616686,468.5998555,468.5998555,0.6745122639543385,Z
236,0.881103335,0.881103335,0.7916820245773133,-1.830052357,-1.830052357,0.06378789460680795,2.897848624,2.897848624,0.3188524857884047,-2.612437438,-2.612437438,0.0,-0.508373705,-0.508373705,0.20360142985410024,-0.837194619,-0.837194619,0.02941573395894309,-0.451478633,-0.451478633,0.23374035133804533,0.609476548,0.609476548,0.7957581812503403,173.2228351,173.2228351,0.564787475895992,Y
237,-2.165604155,-2.165604155,0.20875536602907996,5.75478874,5.75478874,0.7265834063415482,0.8456553840000001,0.8456553840000001,0.1268392524996675,0.184718542,0.184718542,0.5655470316671861,0.017243569,0.017243569,0.48203569832099424,-0.508373705,-0.508373705,0.20360142985410024,-0.8241886890000001,-0.8241886890000001,0.036305341253854095,0.132417099,0.132417099,0.5430463598014612,377.5330993,377.5330993,0.6406833611179752,Z
238,1.062197357,1.062197357,0.8263307506115676,-1.72020383,-1.72020383,0.07338692374073003,2.918910734,2.918910734,0.32082315977862946,-0.553537009,-0.553537009,0.41628176420796026,0.465545669,0.465545669,0.7195139423592074,0.017243569,0.017243569,0.48203569832099424,-0.837194619,-0.837194619,0.02941573395894309,-0.451478633,-0.451478633,0.23374035133804533,228.7893558,228.7893558,0.5854289756940827,Y
239,0.488637903,0.488637903,0.7165915987250275,-1.869000196,-1.869000196,0.06038446761989619,3.420770122,3.420770122,0.36777957785268317,-0.245686788,-0.245686788,0.4785249068605331,0.858170013,0.858170013,0.9274981114714542,0.465545669,0.465545669,0.7195139423592074,-0.508373705,-0.508373705,0.20360142985410024,-0.8241886890000001,-0.8241886890000001,0.036305341253854095,-97.86437576,-97.86437576,0.46408571271664556,Y
240,0.912440703,0.912440703,0.7976778043743218,4.250306704,4.250306704,0.595115399537721,2.486365044,2.486365044,0.28035207018376856,0.680352752,0.680352752,0.6657575520180071,0.979274264,0.979274264,0.991650442841401,0.858170013,0.858170013,0.9274981114714542,0.017243569,0.017243569,0.48203569832099424,-0.837194619,-0.837194619,0.02941573395894309,-637.2620552999998,-637.2620552999998,0.26371367298741566,Y
241,0.623302551,0.623302551,0.7423569908871789,4.755224953,4.755224953,0.6392372927916916,2.2536679,2.2536679,0.2585797876688457,0.8009172390000001,0.8009172390000001,0.6901340573809033,0.678547552,0.678547552,0.8323470367205164,0.979274264,0.979274264,0.991650442841401,0.465545669,0.465545669,0.7195139423592074,-0.508373705,-0.508373705,0.20360142985410024,1161.426009,1161.426009,0.9318789431601895,Y
242,0.773543537,0.773543537,0.7711026043841844,4.065261712,4.065261712,0.578945385084142,2.034240603,2.034240603,0.2380490969192855,0.166535243,0.166535243,0.5618706150322558,0.175003827,0.175003827,0.5656057486260351,0.678547552,0.678547552,0.8323470367205164,0.858170013,0.858170013,0.9274981114714542,0.017243569,0.017243569,0.48203569832099424,-171.9008197,-171.9008197,0.43658312260686283,Z
243,-2.097811782,-2.097811782,0.221726083302613,8.019293978,8.019293978,0.9244654567169813,9.385278354,9.385278354,0.9258481302096774,-0.620071825,-0.620071825,0.40282932610283806,-0.4039462270000001,-0.4039462270000001,0.25891960504172284,0.175003827,0.175003827,0.5656057486260351,0.979274264,0.979274264,0.991650442841401,0.465545669,0.465545669,0.7195139423592074,-174.7617962,-174.7617962,0.43552034514476606,Y
244,-2.835766322,-2.835766322,0.08053321343419684,6.040102434,6.040102434,0.7515153242817215,1.012916921,1.012916921,0.1424890596904434,-0.589613148,-0.589613148,0.40898765781155444,-0.765195273,-0.765195273,0.06755581463217608,-0.4039462270000001,-0.4039462270000001,0.25891960504172284,0.678547552,0.678547552,0.8323470367205164,0.858170013,0.858170013,0.9274981114714542,-44.93902094,-44.93902094,0.48374608891203524,X
245,-1.174875673,-1.174875673,0.39831148371887615,7.647163016,7.647163016,0.8919470785154016,9.382373766,9.382373766,0.9255763627550435,-0.7931791140000001,-0.7931791140000001,0.36782937824369016,-0.8477274770000001,-0.8477274770000001,0.023836182530243888,-0.765195273,-0.765195273,0.06755581463217608,0.175003827,0.175003827,0.5656057486260351,0.979274264,0.979274264,0.991650442841401,-392.0955192,-392.0955192,0.3547865877867533,Y
246,0.55266634,0.55266634,0.7288421619822426,-1.277896357,-1.277896357,0.11203762243856917,2.665405485,2.665405485,0.29710396922318427,-0.677747303,-0.677747303,0.3911681260782023,-0.560725094,-0.560725094,0.17586942517983828,-0.8477274770000001,-0.8477274770000001,0.023836182530243888,-0.4039462270000001,-0.4039462270000001,0.25891960504172284,0.678547552,0.678547552,0.8323470367205164,398.0706893,398.0706893,0.6483125352051385,X
247,-2.024373443,-2.024373443,0.2357770434630852,5.424097861,5.424097861,0.6976862379539985,0.394047818,0.394047818,0.08458464058733277,-0.742531753,-0.742531753,0.3780695882570504,-0.051566705,-0.051566705,0.44558495887251004,-0.560725094,-0.560725094,0.17586942517983828,-0.765195273,-0.765195273,0.06755581463217608,0.175003827,0.175003827,0.5656057486260351,132.7075122,132.7075122,0.5497370998975551,Y
248,0.197988845,0.197988845,0.6609817035361291,3.93867393,3.93867393,0.5678836090130202,2.143071344,2.143071344,0.24823183315158065,1.734710142,1.734710142,0.8789343274622072,0.43790033,0.43790033,0.704869427953495,-0.051566705,-0.051566705,0.44558495887251004,-0.8477274770000001,-0.8477274770000001,0.023836182530243888,-0.4039462270000001,-0.4039462270000001,0.25891960504172284,653.3889778,653.3889778,0.7431565588029955,Z
249,-2.448207306,-2.448207306,0.15468489452883366,6.513439354,6.513439354,0.7928775073653503,0.351257185,0.351257185,0.08058093974832126,0.362007651,0.362007651,0.601392486857665,0.838218887,0.838218887,0.9169294383176476,0.43790033,0.43790033,0.704869427953495,-0.560725094,-0.560725094,0.17586942517983828,-0.765195273,-0.765195273,0.06755581463217608,698.381298,698.381298,0.7598700214532479,X
250,1.282935351,1.282935351,0.8685645592982885,4.446304454,4.446304454,0.6122425123339916,1.347852141,1.347852141,0.17382723646685388,0.263721883,0.263721883,0.5815204365519364,0.890888143,0.890888143,0.9448298260911581,0.838218887,0.838218887,0.9169294383176476,-0.051566705,-0.051566705,0.44558495887251004,-0.8477274770000001,-0.8477274770000001,0.023836182530243888,-332.077069,-332.077069,0.3770818622088032,Y
251,0.948973436,0.948973436,0.8046676135520071,4.989124416,4.989124416,0.6596764176581156,1.757365593,1.757365593,0.21214331726329588,0.197875379,0.197875379,0.5682071658051039,0.713351895,0.713351895,0.8507838771023564,0.890888143,0.890888143,0.9448298260911581,0.43790033,0.43790033,0.704869427953495,-0.560725094,-0.560725094,0.17586942517983828,227.5887876,227.5887876,0.584982996209571,Z
252,1.084231821,1.084231821,0.8305466054366795,4.117049109,4.117049109,0.5834707869820934,1.488505076,1.488505076,0.1869874127575138,0.080150708,0.080150708,0.5444048327517838,0.1680894,0.1680894,0.5619429819727216,0.713351895,0.713351895,0.8507838771023564,0.838218887,0.838218887,0.9169294383176476,-0.051566705,-0.051566705,0.44558495887251004,-804.9731735,-804.9731735,0.20141340712853734,Z
253,1.356038401,1.356038401,0.8825513686017916,4.338807824,4.338807824,0.6028490019124231,1.565093314,1.565093314,0.19415338276639432,-0.460383335,-0.460383335,0.43511617465781754,-0.368753094,-0.368753094,0.2775623984327048,0.1680894,0.1680894,0.5619429819727216,0.890888143,0.890888143,0.9448298260911581,0.43790033,0.43790033,0.704869427953495,-596.5334454,-596.5334454,0.2788432794921353,Z
254,0.887186765,0.887186765,0.7928459674678112,-2.202196024,-2.202196024,0.03126840618856458,2.872895868,2.872895868,0.3165177839359491,-0.421797319,-0.421797319,0.44291774416938356,-0.720173721,-0.720173721,0.09140499828051302,-0.368753094,-0.368753094,0.2775623984327048,0.713351895,0.713351895,0.8507838771023564,0.838218887,0.838218887,0.9169294383176476,592.794538,592.794538,0.7206473194059512,Y
255,-2.33267475,-2.33267475,0.17678974280969595,5.112126257,5.112126257,0.6704248390300749,0.570169278,0.570169278,0.10106342549266312,-1.408705032,-1.408705032,0.2433783793261683,-0.835905845,-0.835905845,0.030098433831377613,-0.720173721,-0.720173721,0.09140499828051302,0.1680894,0.1680894,0.5619429819727216,0.890888143,0.890888143,0.9448298260911581,-964.0849157,-964.0849157,0.14230758309778863,Z
256,0.751641573,0.751641573,0.7669121007890514,-2.243435032,-2.243435032,0.027664767158921133,2.894447641,2.894447641,0.318534273190555,-0.169265539,-0.169265539,0.4939762477357921,-0.567094174,-0.567094174,0.17249554418633217,-0.835905845,-0.835905845,0.030098433831377613,-0.368753094,-0.368753094,0.2775623984327048,0.713351895,0.713351895,0.8507838771023564,-220.6790012,-220.6790012,0.4184633121364642,Z
257,1.813850488,1.813850488,0.9701445724107673,-0.886796886,-0.886796886,0.14621354922537544,2.842348349,2.842348349,0.3136596087028316,-1.092509775,-1.092509775,0.30730877516472754,-0.12103392,-0.12103392,0.40878621928055847,-0.567094174,-0.567094174,0.17249554418633217,-0.720173721,-0.720173721,0.09140499828051302,0.1680894,0.1680894,0.5619429819727216,502.9765324,502.9765324,0.6872822945474251,Z
258,0.5463875229999999,0.5463875229999999,0.7276408356896926,-1.24715182,-1.24715182,0.11472421018290865,2.493393346,2.493393346,0.28100967248224884,0.135134916,0.135134916,0.5555218944549253,0.387458759,0.387458759,0.678149107643577,-0.12103392,-0.12103392,0.40878621928055847,-0.835905845,-0.835905845,0.030098433831377613,-0.368753094,-0.368753094,0.2775623984327048,449.5520131,449.5520131,0.6674364918869026,Z
259,0.84636687,0.84636687,0.7850358954235666,-1.63561264,-1.63561264,0.08077885988642944,3.004754114,3.004754114,0.3288550861240421,2.068344213,2.068344213,0.9463906151580723,0.81285041,0.81285041,0.9034910418169758,0.387458759,0.387458759,0.678149107643577,-0.567094174,-0.567094174,0.17249554418633217,-0.720173721,-0.720173721,0.09140499828051302,-233.7426849,-233.7426849,0.4136104975088989,X
260,0.790535002,0.790535002,0.774353582021125,4.712503562,4.712503562,0.6355041168625263,1.834251252,1.834251252,0.21933711543511197,0.896730648,0.896730648,0.709506230202622,0.973696353,0.973696353,0.9886956663420685,0.81285041,0.81285041,0.9034910418169758,-0.12103392,-0.12103392,0.40878621928055847,-0.835905845,-0.835905845,0.030098433831377613,8.981528458,8.981528458,0.503776153697282,Y
261,0.974809242,0.974809242,0.8096107792848226,-1.989710926,-1.989710926,0.04983625322238311,3.226151483,3.226151483,0.3495701064421627,0.51056569,0.51056569,0.6314289090620313,0.763078239,0.763078239,0.8771253215336007,0.973696353,0.973696353,0.9886956663420685,0.387458759,0.387458759,0.678149107643577,-0.567094174,-0.567094174,0.17249554418633217,81.49826494,81.49826494,0.5307142124887045,X
262,-0.866579942,-0.866579942,0.4572977175159759,8.053117917,8.053117917,0.9274211356391484,9.452140045,9.452140045,0.9321040369253931,-0.715558447,-0.715558447,0.3835232251838515,0.290759629,0.290759629,0.62692485597841,0.763078239,0.763078239,0.8771253215336007,0.81285041,0.81285041,0.9034910418169758,-0.12103392,-0.12103392,0.40878621928055847,-539.0860774,-539.0860774,0.30018346455383627,Y
263,1.348072123,1.348072123,0.8810271803327017,4.536677163999999,4.536677163999999,0.6201396621628781,1.217426293,1.217426293,0.1616239564390406,-0.5686841189999999,-0.5686841189999999,0.4132192238419288,-0.272796942,-0.272796942,0.32839307373318605,0.290759629,0.290759629,0.62692485597841,0.973696353,0.973696353,0.9886956663420685,0.387458759,0.387458759,0.678149107643577,-118.3347458,-118.3347458,0.4564815090752342,Z
264,1.313698158,1.313698158,0.8744504083175766,-1.461046489,-1.461046489,0.09603318887024584,3.271957278,3.271957278,0.35385592057987564,-0.491566898,-0.491566898,0.42881128082366793,-0.6943785640000001,-0.6943785640000001,0.1050694191900961,-0.272796942,-0.272796942,0.32839307373318605,0.763078239,0.763078239,0.8771253215336007,0.81285041,0.81285041,0.9034910418169758,-496.6661766,-496.6661766,0.3159413411091382,Z
265,-2.720520011,-2.720520011,0.10258329444845282,5.9301355939999985,5.9301355939999985,0.7419059564571957,0.334743417,0.334743417,0.07903583087374955,-1.225158233,-1.225158233,0.28048905462946827,-0.8835896990000001,-0.8835896990000001,0.004838953858175288,-0.6943785640000001,-0.6943785640000001,0.1050694191900961,0.290759629,0.290759629,0.62692485597841,0.973696353,0.973696353,0.9886956663420685,116.5909992,116.5909992,0.5437502395427115,Z
266,1.264283582,1.264283582,0.8649959156346385,3.574084665,3.574084665,0.5360242562094069,2.176709083,2.176709083,0.25137914447685944,-1.418417484,-1.418417484,0.2414146531564143,-0.629174943,-0.629174943,0.13960961300139696,-0.8835896990000001,-0.8835896990000001,0.004838953858175288,-0.272796942,-0.272796942,0.32839307373318605,0.763078239,0.763078239,0.8771253215336007,473.8627644,473.8627644,0.6764672960785061,Z
267,-1.5440138959999998,-1.5440138959999998,0.32768425364112996,7.685076029,7.685076029,0.8952600780273728,8.324377661,8.324377661,0.8265850743284524,0.072778976,0.072778976,0.5429143684442317,-0.167317103,-0.167317103,0.38426871417108144,-0.629174943,-0.629174943,0.13960961300139696,-0.6943785640000001,-0.6943785640000001,0.1050694191900961,0.290759629,0.290759629,0.62692485597841,-117.6399733,-117.6399733,0.4567395987709324,X
268,0.837289818,0.837289818,0.7832991827233169,4.071279937,4.071279937,0.5794712830518907,1.402213711,1.402213711,0.17891357074517555,1.073841063,1.073841063,0.7453155558879896,0.325856504,0.325856504,0.6455166587967074,-0.167317103,-0.167317103,0.38426871417108144,-0.8835896990000001,-0.8835896990000001,0.004838953858175288,-0.272796942,-0.272796942,0.32839307373318605,351.2559105,351.2559105,0.6309220771563974,Y
269,-1.665620374,-1.665620374,0.30441728163576715,6.194829867,6.194829867,0.7650360621354388,-0.024466146,-0.024466146,0.04542642788211687,1.318320387,1.318320387,0.7947459619793225,0.8375020479999999,0.8375020479999999,0.9165497085171891,0.325856504,0.325856504,0.6455166587967074,-0.629174943,-0.629174943,0.13960961300139696,-0.6943785640000001,-0.6943785640000001,0.1050694191900961,-214.46698680000003,-214.46698680000003,0.4207709119711851,X
270,0.916490098,0.916490098,0.7984525752718364,-1.197081125,-1.197081125,0.11909959939555351,3.130353608,3.130353608,0.34060678887420287,1.185686668,1.185686668,0.767929221470118,0.900131882,0.900131882,0.9497264948912096,0.8375020479999999,0.8375020479999999,0.9165497085171891,-0.167317103,-0.167317103,0.38426871417108144,-0.8835896990000001,-0.8835896990000001,0.004838953858175288,-283.5256704,-283.5256704,0.3951174288013129,Z
271,0.706537014,0.706537014,0.7582822438206814,4.316519551,4.316519551,0.6009013583006722,1.80092909,1.80092909,0.2162193310368985,0.66603632,0.66603632,0.6628629634860994,0.7764236090000001,0.7764236090000001,0.8841947397532348,0.900131882,0.900131882,0.9497264948912096,0.325856504,0.325856504,0.6455166587967074,-0.629174943,-0.629174943,0.13960961300139696,-142.4345868,-142.4345868,0.4475290525084239,Y
272,0.6835555940000001,0.6835555940000001,0.7538852078685055,-1.51674193,-1.51674193,0.09116628554995243,3.379555874,3.379555874,0.3639233713016647,-0.080900933,-0.080900933,0.5118423735382367,0.314336338,0.314336338,0.6394141025233624,0.7764236090000001,0.7764236090000001,0.8841947397532348,0.8375020479999999,0.8375020479999999,0.9165497085171891,-0.167317103,-0.167317103,0.38426871417108144,-645.1129146000002,-645.1129146000002,0.2607972854106099,Z
273,0.6994501390000001,0.6994501390000001,0.756926311760627,4.918338148999999,4.918338148999999,0.653490814102279,2.169804997,2.169804997,0.2507331644346664,-0.766976148,-0.766976148,0.3731272628622577,-0.237845993,-0.237845993,0.34690757544082723,0.314336338,0.314336338,0.6394141025233624,0.900131882,0.900131882,0.9497264948912096,0.325856504,0.325856504,0.6455166587967074,-214.6663063,-214.6663063,0.42069687002349476,X
274,-2.496691219,-2.496691219,0.1454084656326572,5.395730773,5.395730773,0.6952074017639007,0.206953224,0.206953224,0.06707915561420053,0.12996335,0.12996335,0.5544762738955845,-0.717049245,-0.717049245,0.09306012118540136,-0.237845993,-0.237845993,0.34690757544082723,0.7764236090000001,0.7764236090000001,0.8841947397532348,0.8375020479999999,0.8375020479999999,0.9165497085171891,-426.6714028,-426.6714028,0.3419425571482072,X
275,-2.6108968,-2.6108968,0.12355750752840888,5.988967312000001,5.988967312000001,0.7470469209334941,0.61824522,0.61824522,0.10556164568308818,0.184379199,0.184379199,0.5654784211114147,-0.8609386490000001,-0.8609386490000001,0.016837852769471418,-0.717049245,-0.717049245,0.09306012118540136,0.314336338,0.314336338,0.6394141025233624,0.900131882,0.900131882,0.9497264948912096,950.7661849,950.7661849,0.8536243635707577,X
276,1.152026759,1.152026759,0.8435178134717589,4.3704567260000005,4.3704567260000005,0.605614616897453,2.309280096,2.309280096,0.2637831366303924,-1.174854237,-1.174854237,0.2906598408931639,-0.686605988,-0.686605988,0.10918677152936374,-0.8609386490000001,-0.8609386490000001,0.016837852769471418,-0.237845993,-0.237845993,0.34690757544082723,0.7764236090000001,0.7764236090000001,0.8841947397532348,238.9914061,238.9914061,0.5892187688384924,X
277,0.937130641,0.937130641,0.8024017311396389,-1.448031591,-1.448031591,0.09717048573246981,3.341493163,3.341493163,0.36036203796112376,-0.676792919,-0.676792919,0.39136108958904325,-0.200100529,-0.200100529,0.36690241042180904,-0.686605988,-0.686605988,0.10918677152936374,-0.717049245,-0.717049245,0.09306012118540136,0.314336338,0.314336338,0.6394141025233624,409.4865873,409.4865873,0.6525532408187622,Z
278,-2.06995471,-2.06995471,0.22705597793516186,5.759121129,5.759121129,0.7269619888256855,0.1075644,0.1075644,0.05777985130063342,0.84232733,0.84232733,0.6985066165851698,0.289306679,0.289306679,0.6261551874565019,-0.200100529,-0.200100529,0.36690241042180904,-0.8609386490000001,-0.8609386490000001,0.016837852769471418,-0.237845993,-0.237845993,0.34690757544082723,423.3574552,423.3574552,0.6577059031296344,Z
279,1.09010971,1.09010971,0.8316712221599237,-0.423161968,-0.423161968,0.18672793031840154,2.88801507,2.88801507,0.3179324103971324,1.159563638,1.159563638,0.7626474988274454,0.821439535,0.821439535,0.9080409431509752,0.289306679,0.289306679,0.6261551874565019,-0.686605988,-0.686605988,0.10918677152936374,-0.717049245,-0.717049245,0.09306012118540136,164.3061284,164.3061284,0.5614751540657054,Z
280,-0.925630268,-0.925630268,0.4459996164234539,7.50138294,7.50138294,0.8792081985787651,8.894559046,8.894559046,0.8799340324874317,0.066969388,0.066969388,0.5417397484830634,0.921250534,0.921250534,0.9609136394381883,0.821439535,0.821439535,0.9080409431509752,-0.200100529,-0.200100529,0.36690241042180904,-0.8609386490000001,-0.8609386490000001,0.016837852769471418,360.300791,360.300791,0.6342820121795472,Z
281,-1.494704224,-1.494704224,0.33711867503780607,8.021976033,8.021976033,0.9246998260325004,9.959187853,9.959187853,0.9795459089423025,1.387433955,1.387433955,0.8087197887912003,0.801832173,0.801832173,0.8976543714664312,0.921250534,0.921250534,0.9609136394381883,0.289306679,0.289306679,0.6261551874565019,-0.686605988,-0.686605988,0.10918677152936374,512.6971675,512.6971675,0.690893254617019,Z
282,0.978255639,0.978255639,0.8102701785523384,-1.310594579,-1.310594579,0.10918031343154487,2.190651209,2.190651209,0.25268363795242466,1.6969122980000002,1.6969122980000002,0.871292115647613,0.346890064,0.346890064,0.6566587277155735,0.801832173,0.801832173,0.8976543714664312,0.821439535,0.821439535,0.9080409431509752,-0.200100529,-0.200100529,0.36690241042180904,-729.5634471,-729.5634471,0.2294261355241749,X
283,0.8327762809999999,0.8327762809999999,0.7824356075195011,-1.219131942,-1.219131942,0.11717270569392213,3.050095359,3.050095359,0.3330974346924385,-0.875412105,-0.875412105,0.3512029818976543,-0.202141887,-0.202141887,0.36582104561603773,0.346890064,0.346890064,0.6566587277155735,0.921250534,0.921250534,0.9609136394381883,0.289306679,0.289306679,0.6261551874565019,1041.27199,1041.27199,0.8872448878390278,Z
284,-1.010135652,-1.010135652,0.4298311981272639,8.301120722,8.301120722,0.9490926702104713,9.180337607,9.180337607,0.9066728719069655,-0.676005915,-0.676005915,0.39152021113224383,-0.671469828,-0.671469828,0.11720482163058216,-0.202141887,-0.202141887,0.36582104561603773,0.801832173,0.801832173,0.8976543714664312,0.821439535,0.821439535,0.9080409431509752,4.204937013,4.204937013,0.5020017757066239,Z
285,-2.056071809,-2.056071809,0.2297121939051715,7.441776415,7.441776415,0.8739995281880655,9.198137241,9.198137241,0.9083382926914605,-0.412746094,-0.412746094,0.4447477792007878,-0.8283176609999999,-0.8283176609999999,0.03411810853680253,-0.671469828,-0.671469828,0.11720482163058216,0.346890064,0.346890064,0.6566587277155735,0.921250534,0.921250534,0.9609136394381883,554.8981942,554.8981942,0.7065698252054537,X
286,-1.236807573,-1.236807573,0.38646205096465286,8.37250882,8.37250882,0.9553308643058485,8.977280869,8.977280869,0.8876738906977476,-1.244166824,-1.244166824,0.27664577513662225,-0.743116854,-0.743116854,0.07925137478070071,-0.8283176609999999,-0.8283176609999999,0.03411810853680253,-0.202141887,-0.202141887,0.36582104561603773,0.801832173,0.801832173,0.8976543714664312,-51.91304577,-51.91304577,0.48115542226048214,Z
287,-1.252710026,-1.252710026,0.38341943403459433,8.373089766,8.373089766,0.9553816298257105,9.473261888,9.473261888,0.9340802998271494,-0.174224568,-0.174224568,0.4929735992775171,-0.299613295,-0.299613295,0.31418769655126144,-0.743116854,-0.743116854,0.07925137478070071,-0.671469828,-0.671469828,0.11720482163058216,0.346890064,0.346890064,0.6566587277155735,436.429722,436.429722,0.6625619061529223,X
288,-1.563896647,-1.563896647,0.32388008614516317,7.835959398,7.835959398,0.9084449053018916,9.209279295,9.209279295,0.9093807977403602,1.323466697,1.323466697,0.7957864761177365,0.25469384300000003,0.25469384300000003,0.6078197937243229,-0.299613295,-0.299613295,0.31418769655126144,-0.8283176609999999,-0.8283176609999999,0.03411810853680253,-0.202141887,-0.202141887,0.36582104561603773,653.9046497,653.9046497,0.7433481173401442,X
289,1.673337591,1.673337591,0.9432602345476855,4.214745055,4.214745055,0.5920078721623079,1.690035834,1.690035834,0.20584361581698302,-0.546648415,-0.546648415,0.417674544559473,0.7305283379999999,0.7305283379999999,0.85988272255158,0.25469384300000003,0.25469384300000003,0.6078197937243229,-0.743116854,-0.743116854,0.07925137478070071,-0.671469828,-0.671469828,0.11720482163058216,242.47547290000003,242.47547290000003,0.5905130079458321,Y
